date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-06 14:30:59,eagle_eye221,,0,0,0,"Everybody talking about what we gonna do once we get out thos quarantine idk about yall but ima be broke af! #all2020 #ARMYSelcaDay #MondayMorning #COVID19 #coronavirus #SARSCoV2",,,#all2020 #ARMYSelcaDay #MondayMorning #COVID19 #coronavirus #SARSCoV2,1247169938470699009,https://twitter.com/eagle_eye221/status/1247169938470699009
2020-04-06 14:30:47,mindmatters001,,0,0,0,"How the WH mishandled first 70 days of coronavirus crisis https://www.msnbc.com/morning-joe/watch/how-the-wh-mishandled-first-70-days-of-coronavirus-crisis-81676357904 via @msnbc #MondayMorning #SARSCoV2 #lockdowneffect",,@MSNBC,#MondayMorning #SARSCoV2 #lockdowneffect,1247169889137242113,https://twitter.com/mindmatters001/status/1247169889137242113
2020-04-06 14:30:38,Moonsplender1,,0,0,0,"Covid-19 What are we testing??? Interesting video about testing Corona Virus #COVID19 #Corona #SARSCoV2 #china #",,,#COVID19 #Corona #SARSCoV2 #china,1247169849547161605,https://twitter.com/Moonsplender1/status/1247169849547161605
2020-04-06 14:29:03,IipfuIs,,0,0,2,"stream my fancam #MondayMorning #COVID19 #coronavirus #FireflyFunhouseMatch #SARSCoV2 #AnimalCrossingNewHorizons #DisneyPlus #lockdowneffect #JUNGKOOK #Karen #Quarantine #Day11ofLockdown",,,#MondayMorning #COVID19 #coronavirus #FireflyFunhouseMatch #SARSCoV2 #AnimalCrossingNewHorizons #AnimalCrossingNewHorizons #DisneyPlus #lockdowneffect #JUNGKOOK #Karen #Quarantine #Day11ofLockdown,1247169451646160904,https://twitter.com/IipfuIs/status/1247169451646160904
2020-04-06 14:28:55,GlomaniBLopez,,0,0,0,"@NYCMayor @NYCMayorsOffice Mayor's presser live from @BklynNavyYard. Big thanks to BNY &amp; all those who have stepped up (@DuggalNYC, @bednarkstudio, @CryeOfficial, @KingsCoWhiskey among others)! https://www.pscp.tv/w/cVnhgDFwelFNQXBETVJRZHl8MXlvS01hcEVuck9LUdDRy5cQq0wKIfTTccXKhGniqx37MMQDc8cgaCBi44lD #NYC #COVID19 #MondayMorning #coronavirus #SARSCoV2",,@NYCMayor @NYCMayorsOffice @BklynNavyYard @DuggalNYC @bednarkstudio @CryeOfficial @KingsCoWhiskey,#NYC #COVID19 #MondayMorning #coronavirus #SARSCoV2,1247169419282956290,https://twitter.com/GlomaniBLopez/status/1247169419282956290
2020-04-06 14:28:54,scdesk,,0,1,0,"What is job? Are you working now? #MondayMorning #Calexit #30MoreDays #MondayMotivaton #mondaythoughts #SARSCoV2 #ARMYSelcaDay #Iran #FireflyFunhouseMatch #COVID19 #Covid_19 #coronavirus #BREAKING #breastfeeding #NewYork #newpoll #positive #frb #",,,#MondayMorning #Calexit #30MoreDays #MondayMotivaton #mondaythoughts #SARSCoV2 #ARMYSelcaDay #Iran #FireflyFunhouseMatch #COVID19 #Covid_19 #coronavirus #BREAKING #breastfeeding #NewYork #newpoll #positive #frb,1247169414866382848,https://twitter.com/scdesk/status/1247169414866382848
2020-04-06 14:28:35,CarlNyberg312,,0,3,2,"Please highlight the issue that #SARSCoV2 &amp; #COVID19 are disproportionately harming Black people. This deserves to be known &amp; reflected on.",,,#SARSCoV2 #COVID19,1247169334218231808,https://twitter.com/CarlNyberg312/status/1247169334218231808
2020-04-06 14:27:36,dasindonna,funder,0,0,0,"He should definitely be indicted for war crimes along with his GOPS kissers. Shame on all of them. The hands are dirty from those who have died and sadly those who will. #coronavirus #COVID19 #TrumpVirus #SARSCoV2 #TrumpOwnsEveryDeath",,,#coronavirus #COVID19 #TrumpVirus #SARSCoV2 #TrumpOwnsEveryDeath,1247169088352288769,https://twitter.com/dasindonna/status/1247169088352288769
2020-04-06 14:27:35,ToddMacPherson,,0,0,0,"Round 2 of #coronavirus #COVID19 #SARSCoV2 has started in #China. Numbers increasing daily. Does not bode well for #cdnpoli #uspoli #nbpoli #abpoli #nspoli #onpoli #qcpoli #mbpoli #bcpoli #skpoli #pepoli #nlpoli #nupoli #ntpoli #ytpoli",,,#coronavirus #COVID19 #SARSCoV2 #China #cdnpoli #uspoli #nbpoli #abpoli #nspoli #onpoli #qcpoli #mbpoli #bcpoli #skpoli #pepoli #nlpoli #nupoli #ntpoli #ytpoli,1247169083524526081,https://twitter.com/ToddMacPherson/status/1247169083524526081
2020-04-06 14:26:29,typhanei,KenDBerryMD,0,0,0,"One of my fave Keto/Carnivore docs this guy helped get me started on my HealthQuest...still going strong at LoCarb always aiming for at least Atkins sometimes hitting Keto! #Health #Nutrition #Diet #SARSCoV2 #PandemicPrimaries We have to BUILD UP our bodies! #Medicare4All #Bernie",,,#Health #Nutrition #Diet #SARSCoV2 #PandemicPrimaries #Medicare4All #Bernie,1247168807371771904,https://twitter.com/typhanei/status/1247168807371771904
2020-04-06 14:26:14,DavideNastasio,,0,0,0,"Monday suggestion :-) #MondayMorning #COVID19 #coronavirus #SARSCoV2 #Coronavirustruth",,,#MondayMorning #COVID19 #coronavirus #SARSCoV2 #Coronavirustruth,1247168746055176193,https://twitter.com/DavideNastasio/status/1247168746055176193
2020-04-06 14:25:22,darlarice110,realDonaldTrump,0,0,0,"@realDonaldTrump BUT they dont have the blood of 9,000 Americans blood on their hands. #COVID19 #coronavirus #Quarantine #SARSCoV2 #MondayMorning #lockdowneffect @NBCNews @ABC @cbs @washingtonpost @nytimes @BostonGlobe @latimes",,@realDonaldTrump @NBCNews @ABC @CBS @washingtonpost @nytimes @BostonGlobe @latimes,#COVID19 #coronavirus #Quarantine #SARSCoV2 #MondayMorning #lockdowneffect,1247168526177062918,https://twitter.com/darlarice110/status/1247168526177062918
2020-04-06 14:25:01,docmmiller,,1,2,1,"Reflections from the past haunt us today. The costumes of the Plague Doctor https://www.atlasobscura.com/articles/plague-doctor-clothes?utm_source=Atlas+Obscura+Daily+Newsletter&amp;utm_campaign=586fa602be-EMAIL_CAMPAIGN_2020_04_06&amp;utm_medium=email&amp;utm_term=0_f36db9c480-586fa602be-67710397&amp;mc_cid=586fa602be&amp;mc_eid=1799dbe289 #SeniorPlague #COVID19 #SARSCoV2",,,#SeniorPlague #COVID19 #SARSCoV2,1247168435882283009,https://twitter.com/docmmiller/status/1247168435882283009
2020-04-06 14:23:55,firefoxx66,firefoxx66,2,2,2,"I know right now that scientists studying #COVID19 #SARSCoV2 are busy &amp; do *not* need another thing to do. But passing on information about how to make funding more accessible &amp; more useful *to you* could make a real difference! Plz take &amp; share! Thanks! https://forms.gle/SuW9ETtPM95Akzye7",,,#COVID19 #SARSCoV2,1247168162270867456,https://twitter.com/firefoxx66/status/1247168162270867456
2020-04-06 14:23:46,BasinBrandon1,,0,0,0,"Why in the world do we give a crap about what Bill Gates has to say about the virus? #MondayMorning #SARSCoV2 #Quarantine #COVID19",,,#MondayMorning #SARSCoV2 #Quarantine #COVID19,1247168122735509506,https://twitter.com/BasinBrandon1/status/1247168122735509506
2020-04-06 14:23:42,resiliencesys,,0,0,0,"April 3-6 Updates: #Information #Resources - #Coronavirus #COVID19 #Pneumonia / Respiratory Illness #Outbreak . . .#SARSCoV2 #Pandemic . . . https://resiliencesystem.org/china-wuhan-pneumonia-outbreak",,,#Information #Resources #Coronavirus #COVID19 #Pneumonia #Outbreak #SARSCoV2 #Pandemic,1247168105429839872,https://twitter.com/resiliencesys/status/1247168105429839872
2020-04-06 14:23:30,RheaBLabour,TrashMcNish,0,0,1,"A group often overlooked and underpaid, thank you to all the refuse collectors carrying out an essential service in such worrying and uncertain times! #COVID19 #coronavirus #SARSCoV2 ",,,#COVID19 #coronavirus #SARSCoV2,1247168055064416264,https://twitter.com/RheaBLabour/status/1247168055064416264
2020-04-06 14:23:11,DhaleBering16,,0,0,0,"#fluradar #corona #flu #coronavirus #COVID19 #SARSCoV2 Would you like to know how many people in your area are affected by flu or corona? https://fluradar.org",,,#fluradar #corona #flu #coronavirus #COVID19 #SARSCoV2,1247167977188921344,https://twitter.com/DhaleBering16/status/1247167977188921344
2020-04-06 14:22:34,hussmanjp,,2,2,4,"Estimated an optimistic #SARSCoV2 (#COVID_19) scenario. Requires case growth to fall by half in coming week, to near zero by 4/30. This is a *continued high-containment, low mobility scenario. When people suggest *new cases could ""peak"" in next 10 days, it would look like this.",,,#SARSCoV2 #COVID_19,1247167822507192320,https://twitter.com/hussmanjp/status/1247167822507192320
2020-04-06 14:22:15,DMPatta,nowthisnews,0,0,0,"YOU(!!!) voted for this man to become YOUR #PRESIDENT. YOUR LEADER. I'll tell you what will happen next. YOU WILL VOTE HIM AGAIN. Your rights to carry a weapon is more important than a proper working goverment. #VoteBlueToSaveAmerica #VoteBlueNoMatterWho #COVID19 #SARSCoV2 ",,,#PRESIDENT #VoteBlueToSaveAmerica #VoteBlueNoMatterWho #COVID19 #SARSCoV2,1247167742773346305,https://twitter.com/DMPatta/status/1247167742773346305
2020-04-06 14:21:30,CarneyInstitute,,0,0,2,"As #SARSCoV2 spreads across the globe, physicians &amp; public health officials are searching for new tools to identify infections early. A possibility comes from anecdotal evidence that links #COVID19 to the loss of smell. Learn more: https://buff.ly/2xIgibv #BrownBrainScience",,,#SARSCoV2 #COVID19 #BrownBrainScience,1247167553484410882,https://twitter.com/CarneyInstitute/status/1247167553484410882
2020-04-06 14:20:08,Aspies123,,0,1,1,"WATCH THE CORONAVIRUS SPREAD ON A MAP. WAKE UP! #COVID19 #SARSCoV2 #MondayMorning #StayAtHome #InThisTogether #WorkFromHome #pandemic @gtconway3d @JoeBiden @mmpadellan @FoxNews @GOP @seanhannity @ewarren #BoycottTrumpPressConferences #healthcare #Trump #TrumpOwnsEveryDeath",,@gtconway3d @JoeBiden @mmpadellan @FoxNews @GOP @seanhannity @ewarren,#COVID19 #SARSCoV2 #MondayMorning #StayAtHome #InThisTogether #WorkFromHome #pandemic #BoycottTrumpPressConferences #healthcare #Trump #TrumpOwnsEveryDeath,1247167210382114816,https://twitter.com/Aspies123/status/1247167210382114816
2020-04-06 14:17:57,wbclark,realDonaldTrump,0,0,0,"Are you sure this is not a train coming straight at you!!! #COVID19 #Coronavius #MAGA2020 !!#SARSCoV2 #GoodbyeGOP #30MoreDays Stop the ‘happy talk’. #BloodOnTrumpsHands #MAGA !!",,,#COVID19 #Coronavius #MAGA2020 #SARSCoV2 #GoodbyeGOP #30MoreDays #BloodOnTrumpsHands #MAGA,1247166661305569282,https://twitter.com/wbclark/status/1247166661305569282
2020-04-06 14:17:53,defcon_5,KellyCNBC,0,0,1," Heads up. #flattenthecurve #socialdistancing #washyourhands #PPENow #covid19 #sarscov2 #coronavirus #covid_19 #sars_cov_2",,,#flattenthecurve #socialdistancing #washyourhands #washyourhands #PPENow #covid19 #sarscov2 #coronavirus #covid_19 #sars_cov_2,1247166641177104384,https://twitter.com/defcon_5/status/1247166641177104384
2020-04-06 14:17:42,GENbio,,0,2,2,"Possible #SARSCoV2 Vulnerability Revealed by Human Antibody: http://ow.ly/2Ogp50z6s7F",,,#SARSCoV2,1247166596986089472,https://twitter.com/GENbio/status/1247166596986089472
2020-04-06 14:16:43,meaktuell,Dr_M_Guthridge,0,0,0,"University Hospital Erlangen is allowed to produce #SARSCOV2 immunoplasm https://www.uk-erlangen.de/presse/pressemitteilungen/ansicht/detail/therapie-fuer-coronapatienten/ ""Current scientific data indicate that #COVID19 immunoplasma can significantly attenuate life-threatening courses,"" said Prof. Hackstein ",,,#SARSCOV2 #COVID19,1247166348297306114,https://twitter.com/meaktuell/status/1247166348297306114
2020-04-06 14:16:27,minamoto_nitta,,1,0,0,"#コロナ大戦 #敗色濃厚 #密閉 #密集 #密接 #マスク #市中感染 #感染爆発 #医療崩壊 #集団免疫 #人工呼吸器 #Rnaught(R naught) #CarrierVirus #Covid19Japan(COVID-19) #SARSCoV2(SARS-CoV-2) #SmartVirus #StayHome #pandemic",,,#Rnaught #CarrierVirus #Covid19Japan #SARSCoV2 #SmartVirus #StayHome #pandemic,1247166282186670081,https://twitter.com/minamoto_nitta/status/1247166282186670081
2020-04-06 14:15:37,KrishKrushik,someshjha7,0,0,0,"As there is good amount of data that #SARSCoV2 is more fatal to elderly, those suffering from chronic diseases disorders and infants with developing immunity Younger population fatality is highly minimal So controlled experiment of exposing younger group into infection may help ",,,#SARSCoV2,1247166073452916736,https://twitter.com/KrishKrushik/status/1247166073452916736
2020-04-06 14:14:54,DarrenOH12,CNNSotu,0,0,0,"@jaketapper speaks but No One Listens. All is right in the World... #MAGA is Where All The Fun is! #COVID19 #coronavirus #SARSCoV2 #Quarantine #CoronaVirusUpdate #Trump #Trump2020",,@jaketapper,#MAGA #COVID19 #coronavirus #SARSCoV2 #Quarantine #CoronaVirusUpdate #Trump #Trump2020,1247165892451921924,https://twitter.com/DarrenOH12/status/1247165892451921924
2020-04-06 14:14:47,Aethonaia,,0,0,0,"Stephen Moore on #coronavirus Impact: ‘We Are Facing a Potential #GreatDepression Scenario’. https://www.breitbart.com/clips/2020/04/05/stephen-moore-on-coronavirus-impact-we-are-facing-a-potential-great-depression-scenario/ Potential? #EconomicCollapse will come .. be sure! Not only in #USA but also in #EU .. Massive #bankrupcties, #layoffs and #unemployment! #NWO #COVID19 #SARSCoV2",,,#coronavirus #GreatDepression #EconomicCollapse #USA #EU #bankrupcties #layoffs #unemployment #NWO #COVID19 #SARSCoV2,1247165861191766020,https://twitter.com/Aethonaia/status/1247165861191766020
2020-04-06 14:14:21,JLiberty1776,Casmige,0,1,1,"CDC pushes dishonest #figures on #Covid deaths #COVID19 #coronavirus #MondayMorning #SARSCoV2 #SARS_COV_2 #SARS2 #Covid_19",,,#figures #Covid #COVID19 #coronavirus #MondayMorning #SARSCoV2 #SARS_COV_2 #SARS2 #Covid_19,1247165755159801857,https://twitter.com/JLiberty1776/status/1247165755159801857
2020-04-06 14:14:07,ElCapitan2020,,0,0,0,"Maybe young people should volunteer to infected with #SARSCoV2 so they can recover and give plasma. This should be fine as long as they are in medical care from the onset of infection. It will help with gathering much needed plasma to treat #COVID19.",,,#SARSCoV2 #COVID19,1247165694954754051,https://twitter.com/ElCapitan2020/status/1247165694954754051
2020-04-06 14:11:47,InsideArabia,,0,1,1,"As the #coronavirus spreads, so do fears in #Lebanon of a public #health catastrophe in its #refugee camps in light of poor #medical services and the inability to apply #SocialDistancing. Written by @sarabdallah90 #COVID19 #SARSCoV2 #CoronavirusOutbreak",,@sarabdallah90,#coronavirus #Lebanon #health #refugee #medical #SocialDistancing #COVID19 #SARSCoV2 #CoronavirusOutbreak,1247165109295878144,https://twitter.com/InsideArabia/status/1247165109295878144
2020-04-06 14:11:08,alok7667,,0,0,0,"Stay home if you can, social distance, wash hands often, wear mask as recommended, follow CDC/government’s directive to stay safe. Help others. Listen https://youtu.be/UMx1mgKE9CI will help reduce stress in crisis time. Please RT @TulsiGabbard @RajivMessage @IntegralUnity #SARSCoV2",,@TulsiGabbard @RajivMessage @IntegralUnity,#SARSCoV2,1247164945919365120,https://twitter.com/alok7667/status/1247164945919365120
2020-04-06 14:10:34,katsumiwmorales,,1,0,0,"I never tweet but I hope at least some people who are bored enough to stumble across this. People need to know NOW, please read and share #Coronavirus #covid19 #sarsCoV2 #WHO #UN #covid",,,#Coronavirus #covid19 #sarsCoV2 #WHO #UN #covid,1247164802893373441,https://twitter.com/katsumiwmorales/status/1247164802893373441
2020-04-06 14:09:59,WhitneyEpi,sbdrysdale,0,0,1,"This is what makes the Icelandic data so valuable #COVID19 #SARSCoV2 https://twitter.com/sbdrysdale/status/1246535303910825988?s=21",,,#COVID19 #SARSCoV2,1247164653849006080,https://twitter.com/WhitneyEpi/status/1247164653849006080
2020-04-06 14:08:27,DavideNastasio,,0,0,0,"Good news, a 21% recovered from Corona virus! #MondayMorning #COVID19 #coronavirus #SARSCoV2 #Coronavirustruth",,,#MondayMorning #COVID19 #coronavirus #SARSCoV2 #Coronavirustruth,1247164268358668288,https://twitter.com/DavideNastasio/status/1247164268358668288
2020-04-06 14:08:14,SheriShepherd16,KegHack,0,0,0,"Don't drug dealers lure you in for free? #COVID19 #coronavirus #SARSCoV2 #Resist #TrumpVirus #TrumpOwnsEveryDeath #TrumpLiedPeopleDied",,,#COVID19 #coronavirus #SARSCoV2 #Resist #TrumpVirus #TrumpOwnsEveryDeath #TrumpLiedPeopleDied,1247164214692765699,https://twitter.com/SheriShepherd16/status/1247164214692765699
2020-04-06 14:07:31,SheriShepherd16,GrassrootsSpeak,0,0,1,"@Novartis the hydroxychloroquine maker lobbied @realDonaldTrump administration via @MichaelCohen212 wonder if Jared has the assignment now. #COVID19 #coronavirus #SARSCoV2 #Resist #TrumpVirus #TrumpOwnsEveryDeath #TrumpLiedPeopleDied #KAG #Trump2020",,@Novartis @realDonaldTrump @MichaelCohen212,#COVID19 #coronavirus #SARSCoV2 #Resist #TrumpVirus #TrumpOwnsEveryDeath #TrumpLiedPeopleDied #KAG #Trump2020,1247164035373694976,https://twitter.com/SheriShepherd16/status/1247164035373694976
2020-04-06 14:07:20,Skyejohnson4,,1,0,0,"I know a community of physicians who are perplexed. I can’t count the number of times I’ve heard “never seen this before” and find this #SARSCoV2 horrifying precisely because it is simultaneously benign and lethal! Most have mild symptoms, but those w/severe suffer so much!",,,#SARSCoV2,1247163986660990977,https://twitter.com/Skyejohnson4/status/1247163986660990977
2020-04-06 14:06:44,shipversist,onlyyoontv,0,0,0,"what type of #coronavirus ? is it #SARSCoV2 that cause #COVID19 ?",,,#coronavirus #SARSCoV2 #COVID19,1247163836328595462,https://twitter.com/shipversist/status/1247163836328595462
2020-04-06 14:06:18,GlobalEcho_,,0,1,0,"Dr. Fauci Warned In 2017 Of ‘Surprise Outbreak’ During Trump Administration #COVID19 #CoronaVirusUpdate #Coronavirus #MondayMorning #SARSCoV2 ",,,#COVID19 #CoronaVirusUpdate #Coronavirus #MondayMorning #SARSCoV2,1247163725909569538,https://twitter.com/GlobalEcho_/status/1247163725909569538
2020-04-06 14:05:20,WondfoBiotech,,0,0,1,"The test is to be used as an aid in the diagnosis of #COVID19, which is caused by #SARSCoV2. For in vitro diagnostic use only. For professional use only.",,,#COVID19 #SARSCoV2,1247163485332451328,https://twitter.com/WondfoBiotech/status/1247163485332451328
2020-04-06 14:05:01,drsajjadkahn,AJTMH,0,0,0,"In non #SARSCoV2 happening, Burkholderia pseudomallei can survive in beverages for upto 4 weeks. ",,,#SARSCoV2,1247163405632303105,https://twitter.com/drsajjadkahn/status/1247163405632303105
2020-04-06 14:04:54,RayHunzDO,,0,0,1,"Take a minute to watch this video, these are the everyday concerns of people working on the front lines, thank you to all my fellow #HealthcareHeroes for your sacrifice #SARSCoV2 #COVID19 #coronavirus",,,#HealthcareHeroes #SARSCoV2 #COVID19 #coronavirus,1247163375525691393,https://twitter.com/RayHunzDO/status/1247163375525691393
2020-04-06 14:04:53,DiogoValente,,0,0,0,"Desktop - https://lnkd.in/g4uVNC2 Mobile - https://lnkd.in/gX3zdsq #COVID19 Situation Dashboard for #Portugal. Designed using #Google #DataStudio by Terramoto de Ideias. #dashboard #googledatastudio #datastorytelling #dataviz #dashboards #visualizations #covid19pt #sarscov2",,,#COVID19 #Portugal #Google #DataStudio #dashboard #googledatastudio #datastorytelling #dataviz #dashboards #visualizations #covid19pt #sarscov2,1247163369351557127,https://twitter.com/DiogoValente/status/1247163369351557127
2020-04-06 14:04:38,drivandalism,,0,1,0,"No Evidence of Rapid Antiviral Clearance or Clinical Benefit with the Combination of Hydroxychloroquine and Azithromycin in Patients with Severe #COVID19 Infection. #coronavirus #SARSCoV2 #USPolitics",,,#COVID19 #coronavirus #SARSCoV2 #USPolitics,1247163309608099841,https://twitter.com/drivandalism/status/1247163309608099841
2020-04-06 14:03:47,amadmavworld,,0,0,0,"Coronavirus: India’s Dharavi slum, one of world’s biggest, reports first... https://youtu.be/J-3lJS-eG5E #coronavirus #COVID19 #COVID #CCPVirus #SARSCoV2 #poverty #coronavirusindia",,,#coronavirus #COVID19 #COVID #CCPVirus #SARSCoV2 #poverty #coronavirusindia,1247163096164007939,https://twitter.com/amadmavworld/status/1247163096164007939
2020-04-06 14:03:47,N1info,,0,0,0,"Seven more #deaths, 292 new #coronavirus cases reported http://rs.n1info.com/English/NEWS/a586190/Seven-more-deaths-292-new-coronavirus-cases-reported.html #COVID19 #SARSCoV2 #Pandemic #Serbia",,,#deaths #coronavirus #COVID19 #SARSCoV2 #Pandemic #Serbia,1247163092628209669,https://twitter.com/N1info/status/1247163092628209669
2020-04-06 14:03:38,defcon_5,,0,0,0," The plight of health care's ""forgotten"" workers https://www.axios.com/newsletters/axios-vitals-799770d2-de2f-405b-ba0a-2e756336d880.html?chunk=6&amp;utm_term=twsocialshare#story6 #flattenthecurve #socialdistancing #washyourhands #PPENow #covid19 #sarscov2 #coronavirus #covid_19 #sars_cov_2",,,#flattenthecurve #socialdistancing #washyourhands #washyourhands #PPENow #covid19 #sarscov2 #coronavirus #covid_19 #sars_cov_2,1247163057568129024,https://twitter.com/defcon_5/status/1247163057568129024
2020-04-06 14:02:11,Wellofthoughts,AP,0,0,0,"Also from AP: Trump promotes unproven drug. In other words, the ultra liberals, like AP, would rather have people die than take a drug that Trump touts. This drug IS working, according to everyone who has taken it. #COVID19 #coronavirus #SARSCoV2 #LiberalsAreMurderers",,,#COVID19 #coronavirus #SARSCoV2 #LiberalsAreMurderers,1247162689744506880,https://twitter.com/Wellofthoughts/status/1247162689744506880
2020-04-06 14:00:59,mosescynthia45,,0,0,5,"https://youtu.be/5Ot5mdaw3yo Choose yourself this season. Choose to better your health. #ShameMKU #IStandWithAzziad #COVID19 #lockdowneffect #CoronaVirusUpdate #ARMYSelcaDay #Day11ofLockdown #workingfromhome #กษัตริย์มีไว้ทําไม #مودل_روز #SARSCoV2 https://youtu.be/5Ot5mdaw3yo",,,#ShameMKU #IStandWithAzziad #COVID19 #lockdowneffect #CoronaVirusUpdate #ARMYSelcaDay #Day11ofLockdown #workingfromhome #SARSCoV2,1247162390237626369,https://twitter.com/mosescynthia45/status/1247162390237626369
2020-04-06 13:59:28,formerluni,,0,0,1,"#Coronavirus: #Turkey sets strict measures as cases soar https://www.bbc.com/news/world-europe-52185497 #Covid_19 #SARSCoV2",,,#Coronavirus #Turkey #Covid_19 #SARSCoV2,1247162007612059649,https://twitter.com/formerluni/status/1247162007612059649
2020-04-06 13:59:03,defcon_5,,0,0,0," RURAL AMERICA IS A HEALTHCARE DESERT... A small Kentucky hospital furloughed a quarter of its staff https://www.st-claire.org/news/releases/st-claire-healthcare-takes-action-in-response-to-covid-19-operational-crisis/?utm_source=newsletter&amp;utm_medium=email&amp;utm_campaign=newsletter_axiosvitals&amp;stream=top #flattenthecurve #socialdistancing #washyourhands #PPENow #covid19 #sarscov2 #coronavirus #covid_19 #sars_cov_2",,,#flattenthecurve #socialdistancing #washyourhands #washyourhands #PPENow #covid19 #sarscov2 #coronavirus #covid_19 #sars_cov_2,1247161902981095424,https://twitter.com/defcon_5/status/1247161902981095424
2020-04-06 13:56:30,SheriShepherd16,hilaryagro,0,0,0,"If you rather be lied to death, keep thinking it's a liberal thought. Brainwashing has no political party. But, it does take a certain type. #TrumpIsTheWORSTPresidentEVER #COVID19 #coronavirus #SARSCoV2 #Resist #TrumpVirus #Trump2020 #TrumpOwnsEveryDeath #TrumpLiedPeopleDied",,,#TrumpIsTheWORSTPresidentEVER #COVID19 #coronavirus #SARSCoV2 #Resist #TrumpVirus #Trump2020 #TrumpOwnsEveryDeath #TrumpLiedPeopleDied,1247161261986643971,https://twitter.com/SheriShepherd16/status/1247161261986643971
